# Cut classes (orig ids): EN+JP-only rule, refs #36/#39. Kept = all other 1..18708 + blank 0 + space 18709.
382	ǂ
383	ǃ
384	Ǆ
385	ǅ
386	ǆ
387	Ǉ
388	ǈ
389	ǉ
390	Ǌ
391	ǋ
392	ǌ
393	Ǎ
394	ǎ
395	Ǐ
396	ǐ
397	Ǒ
398	ǒ
399	Ǔ
400	ǔ
401	Ǖ
402	ǖ
403	Ǘ
404	ǘ
405	Ǚ
406	ǚ
407	Ǜ
408	ǜ
409	ǝ
410	Ǟ
411	ǟ
412	Ǡ
413	ǡ
414	Ǣ
415	ǣ
416	Ǥ
417	ǥ
418	Ǧ
419	ǧ
420	Ǩ
421	ǩ
422	Ǫ
423	ǫ
424	Ǭ
425	ǭ
426	Ǯ
427	ǯ
428	ǰ
429	Ǳ
430	ǲ
431	ǳ
432	Ǵ
433	ǵ
434	Ƕ
435	Ƿ
436	Ǹ
437	ǹ
438	Ǻ
439	ǻ
440	Ǽ
441	ǽ
442	Ǿ
443	ǿ
444	Ȁ
445	ȁ
446	Ȃ
447	ȃ
448	Ȅ
449	ȅ
450	Ȇ
451	ȇ
452	Ȉ
453	ȉ
454	Ȋ
455	ȋ
456	Ȍ
457	ȍ
458	Ȏ
459	ȏ
460	Ȑ
461	ȑ
462	Ȓ
463	ȓ
464	Ȕ
465	ȕ
466	Ȗ
467	ȗ
468	Ș
469	ș
470	Ț
471	ț
472	Ȝ
473	ȝ
474	Ȟ
475	ȟ
476	Ƞ
477	ȡ
478	Ȣ
479	ȣ
480	Ȥ
481	ȥ
482	Ȧ
483	ȧ
484	Ȩ
485	ȩ
486	Ȫ
487	ȫ
488	Ȭ
489	ȭ
490	Ȯ
491	ȯ
492	Ȱ
493	ȱ
494	Ȳ
495	ȳ
496	ȴ
497	ȵ
498	ȶ
499	ȷ
500	ȸ
501	ȹ
502	Ⱥ
503	Ȼ
504	ȼ
505	Ƚ
506	Ⱦ
507	ȿ
508	ɀ
509	Ɂ
510	ɂ
511	Ƀ
512	Ʉ
513	Ʌ
514	Ɇ
515	ɇ
516	Ɉ
517	ɉ
518	Ɋ
519	ɋ
520	Ɍ
521	ɍ
522	Ɏ
523	ɏ
524	ɐ
525	ɑ
526	ɒ
527	ɓ
528	ɔ
529	ɕ
530	ɖ
531	ɗ
532	ɘ
533	ə
534	ɚ
535	ɛ
536	ɜ
537	ɝ
538	ɞ
539	ɟ
540	ɠ
541	ɡ
542	ɢ
543	ɣ
544	ɤ
545	ɥ
546	ɦ
547	ɧ
548	ɨ
549	ɩ
550	ɪ
551	ɫ
552	ɬ
553	ɭ
554	ɮ
555	ɯ
556	ɰ
557	ɱ
558	ɲ
559	ɳ
560	ɴ
561	ɵ
562	ɶ
563	ɷ
564	ɸ
565	ɹ
566	ɺ
567	ɻ
568	ɼ
569	ɽ
570	ɾ
571	ɿ
572	ʀ
573	ʁ
574	ʂ
575	ʃ
576	ʄ
577	ʅ
578	ʆ
579	ʇ
580	ʈ
581	ʉ
582	ʊ
583	ʋ
584	ʌ
585	ʍ
586	ʎ
587	ʏ
588	ʐ
589	ʑ
590	ʒ
591	ʓ
592	ʔ
593	ʕ
594	ʖ
595	ʗ
596	ʘ
597	ʙ
598	ʚ
599	ʛ
600	ʜ
601	ʝ
602	ʞ
603	ʟ
604	ʠ
605	ʡ
606	ʢ
607	ʣ
608	ʤ
609	ʥ
610	ʦ
611	ʧ
612	ʨ
613	ʩ
614	ʪ
615	ʫ
616	ʬ
617	ʭ
618	ʮ
619	ʯ
620	Α
621	Β
622	Γ
623	Δ
624	Ε
625	Ζ
626	Η
627	Θ
628	Ι
629	Κ
630	Λ
631	Μ
632	Ν
633	Ξ
634	Ο
635	Π
636	Ρ
637	Σ
638	Τ
639	Υ
640	Φ
641	Χ
642	Ψ
643	Ω
644	α
645	β
646	γ
647	δ
648	ε
649	ζ
650	η
651	θ
652	ι
653	κ
654	λ
655	μ
656	ν
657	ξ
658	ο
659	π
660	ρ
661	σ
662	τ
663	υ
664	φ
665	χ
666	ψ
667	ω
668	ϐ
669	ϑ
670	ϒ
671	ϕ
672	ϖ
673	ϝ
674	Ϟ
675	ϟ
676	Ϡ
677	ϡ
678	Ϣ
679	ϣ
680	Ϥ
681	ϥ
682	Ϧ
683	ϧ
684	Ϩ
685	ϩ
686	Ϫ
687	ϫ
688	Ϭ
689	ϭ
690	Ϯ
691	ϯ
692	ϰ
693	ϱ
694	ϴ
695	ϵ
696	Ạ
697	ồ
728	ⁿ
744	ₒ
1275	Ⓜ
1577	✝
1578	✞
1579	✟
1957	㐂
1958	㐱
1959	㑇
1960	㑊
1961	㑳
1962	㑺
1963	㒺
1964	㕁
1965	㕑
1966	㕥
1967	㕮
1968	㘎
1969	㘭
1970	㙍
1971	㙘
1972	㙟
1973	㙦
1974	㚷
1975	㛃
1976	㛚
1977	㛹
1978	㝛
1979	㝠
1980	㝡
1981	㟁
1982	㟃
1983	㠇
1984	㠓
1985	㠣
1986	㠯
1987	㠶
1988	㡌
1989	㢘
1990	㤘
1991	㤙
1992	㥄
1993	㥫
1994	㥮
1995	㧐
1996	㧑
1997	㧟
1998	㧱
1999	㨗
2000	㨪
2001	㩗
2002	㩦
2003	㩳
2004	㪚
2005	㪟
2006	㫰
2007	㬉
2008	㬊
2009	㬎
2010	㬚
2011	㬪
2012	㭎
2013	㭕
2014	㮣
2015	㮾
2016	㰀
2017	㳄
2018	㳇
2019	㳒
2020	㳘
2021	㳚
2022	㴔
2023	㴪
2024	㴱
2025	㵐
2026	㶲
2027	㸃
2028	㸆
2029	㸌
2030	㺄
2031	㻬
2032	㼝
2033	㽏
2034	㽞
2035	㿠
2036	䁖
2037	䂮
2038	䃅
2039	䃎
2040	䃮
2041	䅟
2042	䈰
2043	䊀
2044	䌹
2045	䎃
2046	䎖
2047	䏝
2048	䏡
2049	䏲
2050	䐃
2051	䓖
2052	䓛
2053	䓣
2054	䓨
2055	䓫
2056	䓬
2057	䖝
2058	䗖
2059	䗛
2060	䗪
2061	䗬
2062	䗴
2063	䘏
2064	䘑
2065	䘚
2066	䜣
2067	䝉
2068	䝔
2069	䝙
2070	䠀
2071	䠶
2072	䢺
2073	䢼
2074	䣘
2075	䥽
2076	䦃
2077	䮄
2078	䰟
2079	䰾
2080	䲁
2081	䲟
2082	䲠
2083	䲢
2084	䴉
2085	䴓
2086	䴔
2087	䴕
2088	䴖
2089	䴗
2090	䴘
2091	䴙
2092	䶊
2093	䶮
2115	业
2116	丛
2117	东
2118	丝
2124	严
2126	丧
2134	临
2137	为
2147	义
2149	乌
2153	乐
2156	乔
2165	习
2166	乡
2167	书
2169	乭
2170	买
2173	乸
2194	亚
2204	产
2206	亩
2214	亲
2216	亵
2223	亿
2238	仑
2239	仓
2256	仩
2257	仪
2258	仫
2259	们
2268	仺
2291	伛
2293	伞
2294	伟
2295	传
2296	伢
2298	伤
2299	伥
2300	伦
2301	伧
2302	伪
2303	伫
2304	伬
2350	佤
2351	佥
2352	佧
2399	侥
2400	侦
2401	侧
2402	侨
2403	侩
2404	侪
2405	侬
2447	俦
2448	俨
2449	俩
2450	俪
2452	俬
2453	俭
2512	倸
2514	债
2517	倾
2561	偾
2562	偿
2568	傉
2586	傣
2587	傥
2588	傧
2589	储
2590	傩
2632	僡
2645	僳
2646	僴
2686	儫
2719	兖
2721	兙
2723	兛
2725	兝
2726	兞
2727	兠
2728	兡
2730	兣
2740	兰
2742	关
2743	兴
2749	养
2751	兽
2752	兿
2754	冁
2759	冇
2760	冈
2775	冚
2776	军
2777	农
2784	冧
2788	冮
2789	冯
2799	冻
2802	净
2803	凃
2829	凫
2830	凬
2832	凯
2841	击
2842	凼
2844	凿
2856	刍
2864	则
2865	刚
2866	创
2880	刭
2894	刽
2895	刿
2896	剀
2898	剂
2911	剐
2912	剑
2928	剧
2974	务
2975	劢
2978	动
2998	勋
3057	匦
3060	匮
3086	华
3087	协
3094	卖
3100	卟
3103	卢
3107	卧
3108	卫
3129	厅
3130	历
3133	厌
3134	厍
3139	厕
3150	厢
3151	厣
3166	厾
3167	县
3181	发
3217	叽
3236	吖
3237	吗
3284	呒
3285	呓
3286	呔
3287	呕
3288	呖
3289	呗
3290	员
3291	呙
3292	呛
3293	呜
3339	咗
3340	咘
3341	咙
3342	咚
3343	咛
3344	咝
3385	哌
3389	哐
3390	哑
3391	哒
3392	哓
3393	哔
3394	哕
3395	哖
3396	哗
3397	哙
3398	哚
3399	哝
3400	哞
3401	哟
3441	唛
3443	唠
3444	唢
3445	唣
3447	唦
3495	啧
3496	啪
3497	啫
3498	啬
3499	啭
3502	啰
3503	啱
3504	啲
3506	啵
3507	啶
3508	啷
3509	啸
3555	喵
3557	喷
3558	喹
3560	喼
3561	喽
3562	喾
3601	嗪
3602	嗫
3603	嗬
3604	嗮
3605	嗯
3606	嗲
3607	嗳
3608	嗵
3641	嘝
3645	嘡
3646	嘢
3647	嘣
3648	嘤
3649	嘥
3650	嘧
3690	噜
3691	噝
3716	噻
3717	噼
3730	嚒
3731	嚓
3741	嚣
3742	嚤
3753	嚯
3763	嚿
3775	囍
3777	囒
3802	围
3803	囵
3809	图
3817	圆
3826	圐
3832	圙
3849	圲
3851	圹
3852	场
3870	坖
3873	坛
3874	坜
3875	坝
3876	坞
3877	坟
3878	坠
3880	坣
3907	垄
3908	垆
3912	垍
3913	垎
3915	垒
3933	垦
3936	垫
3937	垭
3938	垮
3939	垯
3941	垱
3942	垲
3943	垴
3944	垵
3954	埅
3965	埗
3966	埘
3967	埙
3968	埚
3977	埨
3978	埪
4006	堎
4007	堐
4008	堑
4009	堔
4011	堖
4037	堾
4041	塄
4042	塅
4043	塆
4071	塬
4072	塭
4073	塯
4075	塱
4099	墕
4102	墘
4103	墙
4104	墚
4115	墪
4122	墶
4135	壋
4155	壪
4165	壶
4175	夀
4177	处
4179	备
4184	复
4197	够
4211	头
4214	夹
4215	夺
4216	夼
4219	奁
4220	奂
4226	奊
4227	奋
4235	奖
4261	妀
4266	妆
4267	妇
4268	妈
4274	妑
4291	妩
4292	妪
4293	妫
4355	娅
4356	娆
4357	娇
4358	娈
4360	娋
4376	娫
4379	娱
4380	娲
4381	娳
4382	娴
4388	娽
4414	婫
4417	婯
4419	婴
4420	婵
4421	婶
4428	媂
4431	媆
4453	媯
4475	嫒
4476	嫔
4495	嫰
4496	嫱
4497	嫲
4542	孆
4548	孓
4554	孙
4560	孢
4566	孪
4568	孬
4583	宂
4604	实
4606	宠
4607	审
4613	宧
4615	宪
4626	宽
4627	宾
4637	寈
4679	寻
4680	导
4703	尕
4706	尘
4709	尜
4710	尝
4715	尧
4723	尴
4735	层
4742	屉
4755	屘
4759	屝
4767	屦
4782	屿
4784	岁
4785	岂
4792	岍
4798	岖
4799	岗
4800	岘
4801	岙
4802	岚
4803	岛
4804	岜
4806	岞
4810	岢
4829	岽
4830	岿
4831	峁
4832	峂
4833	峃
4834	峄
4841	峍
4854	峤
4855	峥
4856	峦
4857	峧
4871	峼
4873	峿
4874	崀
4876	崂
4877	崃
4883	崌
4898	崞
4910	崬
4911	崭
4912	崮
4913	崰
4922	崾
4939	嵘
4941	嵚
4942	嵛
4944	嵝
4950	嵫
4952	嵮
4957	嵴
4960	嵻
4969	嶅
4982	嶗
4992	嶦
5013	巄
5014	巅
5026	巕
5028	巗
5035	巢
5044	巯
5045	巰
5051	巶
5059	币
5062	帅
5064	师
5067	帏
5068	帐
5073	帗
5078	帜
5088	帧
5097	帱
5103	帻
5104	帼
5161	庆
5169	庐
5170	庑
5171	库
5172	应
5176	庙
5180	庞
5181	废
5204	庹
5206	庼
5212	廄
5221	廍
5259	廹
5265	开
5293	张
5306	弳
5319	彆
5328	归
5331	录
5361	彻
5381	徕
5390	徥
5391	徦
5401	徲
5410	徾
5411	徿
5412	忀
5413	忁
5416	忆
5420	忏
5425	忕
5435	忣
5437	忥
5438	忧
5455	忾
5457	怀
5458	态
5459	怂
5460	怃
5461	怄
5462	怅
5463	怆
5465	怋
5481	怞
5484	怢
5492	怬
5494	怮
5497	怲
5499	怴
5501	怷
5502	怹
5503	总
5504	怼
5505	怿
5510	恅
5520	恓
5525	恛
5527	恞
5544	恲
5545	恳
5547	恶
5548	恸
5549	恹
5550	恺
5551	恻
5552	恼
5553	恽
5555	悀
5561	悇
5567	悐
5587	悫
5588	悬
5589	悭
5590	悯
5600	悹
5601	悺
5614	惌
5632	惤
5634	惦
5637	惩
5639	惫
5640	惬
5641	惭
5642	惮
5643	惯
5657	惾
5661	愅
5680	愣
5681	愤
5682	愦
5687	愭
5688	愮
5689	愯
5690	愲
5711	慑
5712	慒
5714	慔
5718	慛
5719	慜
5725	慤
5729	慪
5742	慹
5743	慺
5745	慽
5751	憉
5761	憕
5765	憛
5768	憡
5769	憢
5779	憯
5780	憰
5781	憱
5783	憴
5784	憵
5786	憷
5789	憻
5792	憿
5796	懅
5806	懑
5807	懒
5809	懘
5812	懠
5815	懥
5818	懨
5819	懪
5820	懫
5822	懮
5823	懰
5824	懱
5826	懵
5831	懻
5840	戆
5845	戋
5849	戏
5856	戗
5857	战
5858	戙
5867	戤
5868	戥
5873	戬
5874	戭
5886	戺
5901	扊
5912	扙
5916	扡
5917	扢
5920	扥
5921	扦
5922	执
5923	扩
5924	扪
5925	扫
5926	扬
5930	扰
5936	扻
5944	抆
5945	抇
5948	抌
5959	抚
5962	抝
5964	抟
5965	抠
5966	抡
5967	抢
5968	护
5969	报
5972	抪
5975	抭
5976	抮
5978	抴
5988	拃
6015	拟
6018	拢
6019	拣
6020	拤
6021	拥
6022	拦
6023	拧
6024	拨
6025	择
6038	拸
6039	拹
6040	拺
6045	挀
6055	挎
6056	挏
6062	挚
6063	挛
6064	挝
6065	挞
6067	挠
6068	挡
6069	挣
6070	挤
6071	挥
6072	挦
6077	挬
6079	挱
6080	挲
6081	挴
6086	挻
6095	捅
6108	捖
6112	捞
6113	损
6114	捡
6116	捣
6125	捯
6150	掗
6154	掜
6155	掝
6173	掰
6174	掱
6176	掳
6178	掷
6179	掸
6180	掺
6182	掼
6191	揊
6192	揍
6201	揘
6205	揝
6206	揟
6210	揤
6212	揨
6215	揫
6218	揯
6219	揱
6229	揽
6230	揿
6231	搀
6232	搁
6233	搂
6234	搅
6238	搋
6239	搌
6246	搕
6250	搚
6251	搛
6254	搟
6256	搡
6258	搣
6262	搧
6265	搫
6270	搳
6274	搷
6275	搹
6279	摀
6280	摁
6282	摃
6283	摄
6284	摅
6285	摆
6287	摈
6288	摊
6290	摍
6293	摐
6302	摞
6306	摦
6310	摮
6312	摰
6313	摲
6316	摵
6319	摹
6323	摿
6324	撂
6326	撄
6330	撊
6331	撋
6332	撌
6339	撖
6340	撗
6343	撜
6347	撠
6348	撢
6361	撵
6362	撷
6363	撸
6365	撺
6371	擀
6382	擏
6385	擓
6388	擖
6392	擞
6401	擨
6403	擫
6412	擸
6415	擼
6421	攆
6422	攇
6424	攌
6425	攍
6427	攐
6428	攒
6431	攕
6433	攗
6440	攠
6441	攡
6445	攥
6451	攭
6454	攲
6455	攳
6465	敁
6466	敂
6468	敆
6471	敊
6472	敌
6477	敓
6484	敛
6485	敜
6491	敤
6502	敳
6505	敶
6508	敹
6511	敾
6513	斀
6517	斄
6520	斋
6526	斓
6527	斔
6529	斖
6535	斞
6542	斨
6543	斩
6544	斪
6552	斵
6553	斶
6556	斻
6569	旍
6574	旓
6578	旚
6580	旝
6581	旞
6593	旮
6594	旯
6598	旳
6601	时
6602	旷
6603	旸
6606	旼
6607	旽
6623	昐
6628	昙
6629	昚
6630	昛
6651	昲
6656	昺
6658	昽
6659	显
6664	晇
6665	晈
6671	晐
6673	晓
6674	晔
6675	晕
6676	晖
6688	晥
6696	晭
6700	晱
6712	暂
6715	暅
6716	暆
6720	暊
6728	暕
6735	暡
6738	暧
6740	暩
6743	暰
6748	暶
6761	曊
6762	曋
6765	曒
6775	曣
6777	曧
6781	曭
6787	曶
6797	朁
6799	朄
6803	朊
6819	朡
6821	朣
6837	朹
6839	朻
6840	朼
6844	杀
6846	杂
6847	权
6848	杄
6854	杋
6863	杗
6876	杨
6877	杩
6898	枆
6903	枍
6907	枒
6917	枞
6921	枣
6922	枥
6923	枧
6924	枨
6925	枪
6926	枫
6927	枭
6939	枺
6951	柍
6959	柖
6966	柟
6967	柠
6969	柣
6974	柫
6986	柸
6988	柺
6990	柽
6993	栀
6994	栁
6999	标
7001	栉
7002	栊
7003	栋
7004	栌
7005	栎
7006	栏
7007	栐
7008	树
7009	栒
7014	栘
7015	栚
7016	栜
7033	栵
7034	样
7040	栾
7049	桉
7051	桋
7054	桏
7061	桖
7066	桠
7067	桡
7068	桢
7070	桤
7071	桥
7072	桦
7074	桨
7075	桩
7077	桭
7091	梀
7097	梇
7098	梉
7099	梌
7101	梐
7102	梒
7119	梫
7120	梬
7128	梴
7132	梽
7133	梾
7134	梿
7135	检
7137	棂
7138	棃
7154	棛
7160	棤
7163	棩
7172	棳
7175	棷
7176	棸
7179	棻
7187	椇
7199	椔
7203	椟
7204	椠
7205	椤
7208	椭
7210	椲
7219	楀
7221	楄
7223	楈
7227	楒
7231	楖
7233	楘
7239	楟
7247	楧
7260	楶
7269	榃
7270	榄
7273	榇
7274	榈
7275	榉
7283	榗
7285	榙
7288	榞
7290	榢
7291	榣
7292	榤
7296	榩
7297	榪
7299	榬
7303	榰
7307	榶
7309	榹
7312	榽
7315	槀
7318	槄
7320	槉
7329	槔
7330	槕
7334	槚
7335	槛
7336	槜
7337	槟
7338	槠
7340	槤
7344	槩
7345	槬
7348	槰
7352	槷
7353	槸
7354	槺
7356	槼
7364	樆
7372	樘
7381	樧
7386	樯
7387	樱
7398	橀
7399	橁
7408	橓
7411	橚
7413	橜
7414	橝
7415	橞
7420	橥
7423	橨
7426	橭
7428	橶
7429	橹
7430	橼
7439	檊
7444	檓
7445	檔
7446	檕
7447	檖
7455	檡
7459	檦
7460	檨
7467	檵
7469	檹
7474	櫅
7477	櫋
7482	櫙
7489	櫠
7490	櫡
7495	櫫
7499	櫳
7500	櫸
7501	櫹
7505	櫾
7506	櫿
7511	欈
7514	欋
7520	欘
7524	欢
7527	欥
7531	欭
7533	欱
7535	欳
7536	欴
7547	歂
7549	歅
7552	歈
7555	歋
7562	歕
7565	歜
7577	歭
7582	歶
7583	歷
7587	歼
7596	殇
7597	殈
7602	殏
7604	殒
7605	殓
7606	殔
7610	殙
7611	殚
7616	殡
7620	殥
7621	殦
7622	殧
7633	殶
7642	毂
7647	毇
7648	毈
7650	毊
7656	毐
7660	毕
7662	毗
7664	毙
7667	毞
7670	毤
7672	毨
7673	毪
7677	毰
7678	毲
7680	毴
7681	毵
7682	毸
7684	毻
7685	毼
7686	毽
7687	毾
7689	氀
7690	氁
7694	氆
7695	氇
7697	氊
7698	氌
7705	氕
7706	氖
7708	氘
7710	氚
7713	氠
7714	氡
7715	氢
7721	氩
7722	氪
7723	氫
7726	氯
7727	氰
7742	汃
7743	汆
7744	汇
7745	汈
7746	汉
7766	汤
7767	汦
7776	汱
7789	沄
7795	沋
7798	沏
7813	沣
7814	沤
7815	沥
7816	沦
7817	沧
7818	沨
7819	沩
7820	沪
7822	沬
7823	沭
7825	沯
7829	沶
7830	沷
7841	泃
7845	泇
7861	泞
7873	泭
7881	泷
7882	泸
7883	泺
7884	泻
7885	泼
7886	泽
7887	泾
7888	洀
7889	洁
7892	洈
7896	洍
7902	洘
7908	洢
7909	洣
7910	洤
7917	洭
7922	洴
7927	洺
7934	浃
7937	浆
7938	浇
7939	浈
7940	浉
7941	浊
7942	测
7943	浍
7944	济
7945	浏
7946	浐
7947	浑
7948	浒
7949	浓
7950	浔
7951	浕
7952	浘
7955	浛
7959	浠
7961	浢
7970	浭
7974	浲
7976	浵
7977	浶
7981	浺
7983	浿
7985	涄
7987	涆
7991	涊
7993	涍
7995	涐
8006	涝
8007	涞
8008	涟
8009	涠
8010	涡
8011	涢
8013	涤
8014	润
8015	涧
8016	涨
8017	涩
8019	涫
8021	涮
8024	涳
8031	涾
8042	淍
8047	淓
8048	淔
8054	淜
8069	淭
8084	淽
8086	渃
8094	渍
8095	渎
8096	渐
8097	渑
8099	渔
8105	渜
8115	渨
8122	渰
8123	渱
8125	渳
8132	渽
8134	渿
8135	湀
8136	湁
8140	湆
8141	湇
8157	湠
8158	湡
8161	湥
8164	湩
8168	湱
8171	湴
8173	湼
8177	溁
8178	溃
8179	溅
8180	溆
8181	溇
8184	溋
8186	溎
8190	溔
8194	溚
8195	溛
8198	溞
8209	溰
8213	溴
8214	溵
8217	溹
8220	溼
8222	溾
8229	滆
8239	滒
8243	滖
8244	滗
8245	滘
8246	滙
8248	滛
8249	滜
8252	滟
8253	滠
8255	滢
8256	滤
8257	滥
8258	滦
8259	滧
8260	滨
8261	滩
8262	滪
8268	滱
8271	滵
8281	漃
8282	漅
8284	漇
8288	漋
8289	漎
8292	漒
8298	漙
8303	漤
8304	漥
8306	漧
8312	漮
8318	漴
8319	漵
8321	漷
8323	漹
8330	潃
8331	潄
8333	潆
8334	潇
8335	潋
8336	潍
8337	潎
8339	潐
8343	潕
8344	潖
8354	潠
8358	潩
8364	潲
8365	潳
8367	潵
8368	潶
8369	潷
8375	潿
8380	澅
8384	澉
8395	澛
8396	澜
8397	澞
8406	澩
8408	澫
8409	澭
8414	澴
8417	澻
8419	澽
8424	濄
8428	濉
8430	濋
8431	濌
8432	濎
8433	濑
8434	濒
8438	濙
8439	濛
8440	濜
8445	濣
8447	濦
8448	濧
8452	濭
8457	濲
8458	濴
8461	濻
8464	濿
8467	瀄
8473	瀌
8475	瀎
8478	瀔
8480	瀖
8482	瀙
8489	瀡
8490	瀢
8495	瀩
8496	瀫
8500	瀱
8503	瀵
8504	瀶
8506	瀸
8508	瀺
8511	瀿
8512	灂
8520	灏
8523	灖
8524	灗
8526	灛
8529	灟
8530	灡
8534	灨
8536	灪
8538	灭
8541	灴
8548	灿
8549	炀
8555	炌
8563	炜
8564	炝
8565	炟
8566	炣
8575	炲
8581	炻
8582	炼
8583	炽
8584	炾
8585	烀
8586	烁
8587	烂
8588	烃
8595	烒
8601	烛
8605	烠
8607	烦
8608	烧
8609	烨
8610	烩
8611	烫
8613	热
8614	烯
8615	烰
8617	烴
8618	烶
8619	烷
8622	烻
8628	焊
8630	焍
8631	焐
8632	焓
8635	焖
8636	焗
8637	焘
8644	焣
8646	焮
8650	焴
8654	焿
8656	煃
8668	煓
8669	煔
8676	煝
8678	煟
8681	煣
8690	煲
8691	煳
8693	煵
8694	煶
8695	煸
8696	煺
8699	熂
8704	熉
8707	熐
8711	熗
8712	熘
8716	熜
8719	熤
8720	熥
8728	熵
8729	熸
8732	熻
8733	熼
8738	燂
8741	燅
8744	燊
8747	燏
8754	燘
8758	燝
8761	燡
8765	燫
8769	燴
8776	爁
8777	爂
8780	爊
8781	爌
8785	爔
8786	爕
8790	爞
8792	爢
8793	爣
8800	爱
8804	爷
8816	牄
8820	牉
8823	牍
8840	牤
8841	牥
8842	牦
8848	牰
8851	牵
8855	牺
8865	犅
8866	犆
8868	犈
8870	犊
8871	犋
8872	犌
8875	犏
8876	犐
8877	犑
8880	犕
8882	犗
8883	犘
8884	犚
8886	犝
8887	犞
8888	犟
8891	犣
8892	犤
8893	犥
8894	犦
8897	犩
8898	犪
8902	犰
8904	犵
8906	犷
8907	犸
8909	犽
8910	犿
8917	狈
8919	狊
8920	狋
8922	狍
8925	狑
8927	狓
8928	狔
8933	狚
8935	狜
8937	狞
8941	狣
8942	狤
8944	狦
8945	狨
8947	狪
8948	狫
8951	狮
8952	狯
8953	狰
8954	狱
8955	狲
8958	狶
8967	狿
8968	猀
8969	猁
8971	猃
8974	猈
8977	猎
8978	猏
8979	猑
8982	猕
8992	猡
8994	猣
8996	猦
9003	猭
9006	猰
9009	猳
9014	猹
9017	猼
9020	獀
9021	獁
9022	獂
9026	獇
9028	獋
9029	獌
9034	獑
9038	獛
9043	獡
9044	獢
9046	獥
9054	獭
9059	獳
9060	獴
9068	獽
9069	獾
9070	獿
9073	玂
9079	玈
9081	玊
9084	玏
9085	玑
9086	玒
9088	玔
9093	玙
9094	玚
9095	玛
9099	玡
9101	玤
9104	玧
9105	玨
9109	玮
9110	环
9111	现
9112	玱
9115	玶
9118	玺
9121	玾
9126	珇
9135	珐
9136	珑
9139	珕
9142	珛
9149	珤
9155	珫
9158	珰
9159	珲
9161	珶
9175	琈
9178	琍
